NAME,TYPE,SUBSCRIPTION,RESOURCE GROUP,LOCATION,STATUS,OPERATING SYSTEM,SIZE,OS LICENSING BENEFIT,PRIVATE IP ADDRESS,DISKS,VM GENERATION,IMAGE PLAN,TAGS,RESOURCE LINK
"AZEUSPRDIMP04","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.79","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0687174"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP04"
"AZEUSPRDIMP05","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.22","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0687175"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP05"
"AZEUSPRDIMP06","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.36.80","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""PROD"",""request_number"":""SCTASK0687176"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP06"
"AZEUSPRDIMP07","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.39.5","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0687177"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP07"
"AZEUSPRDIMP08","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D2_v3","Azure Hybrid Benefit for Windows","10.115.39.6","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""PROD"",""request_number"":""SCTASK0687178"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP08"
"AZEUSPRDIMP09","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.4","2","V1"," -","{""cost_center"":""9097070050"",""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com;Vikas.Maurya@halliburton.com;"",""environment_type"":""PROD"",""request_number"":""SCTASK0815849"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP09"
"AZEUSPRDIMP10","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.7","2","V1"," -","{""environment_type"":""PROD"",""application"":""ASG - Robotics Process Automation"",""cost_center"":""9097070050"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com;Vikas.Maurya@halliburton.com;"",""request_number"":""SCTASK0815850"",""billing_status"":""BILLED"",""sub_psl"":""ASG - Robotics Process Automation"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP10"
"AZEUSPRDIMP11","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.8","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com;Vikas.Maurya@halliburton.com;"",""cost_center"":""9097070050"",""request_number"":""SCTASK0815851"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP11"
"AZEUSPRDIMP12","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.9","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com;Vikas.Maurya@halliburton.com;"",""environment_type"":""PROD"",""request_number"":""SCTASK0815852"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP12"
"AZEUSPRDIMP13","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.10","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Gurjeet.Sodhi@halliburton.com;Vikas.Maurya@halliburton.com;"",""environment_type"":""PROD"",""request_number"":""SCTASK0815853"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP13"
"AZEUSPRDIMP14","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.11","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com;"",""environment_type"":""PROD"",""request_number"":""SCTASK0815854"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP14"
"AZEUSPRDIMP15","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.12","2","V1"," -","{""cost_center"":""9097070050"",""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""SCTASK0815855"",""psl"":""ASG"",""billing_status"":""BILLED"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP15"
"AZEUSPRDIMP16","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.13","2","V1"," -","{""cost_center"":""9097070050"",""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""PROD"",""request_number"":""SCTASK0815856"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP16"
"AZEUSPRDIMP18","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.15","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0815858"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP18"
"AZEUSPRDIMP19","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.17","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0815859"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP19"
"AZEUSPRDIMP20","Virtual machine","C-SAP-PROD-01","c-sap-prod-s4imp-eus-rg","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.16","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""SCTASK0815860"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/c-sap-prod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP20"
"AZEUSPRDIMP21","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.18","2","V1"," -","{""cost_center"":""9097070050"",""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""PROD"",""request_number"":""SCTASK0815861"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP21"
"AZEUSPRDIMP22","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D4_v3","Azure Hybrid Benefit for Windows","10.115.39.14","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""PROD"",""technical_contact"":""Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""cost_center"":""9097070050"",""request_number"":""RITM0486294"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSPRDIMP22"
"AZEUSS4IMP001","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.32.101","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0693097"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSS4IMP001"
"AZEUSS4IMP002","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.32.102","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0693096"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSS4IMP002"
"AZEUSS4IMP003","Virtual machine","C-SAP-NONPROD-01","C-SAP-NONPROD-S4IMP-EUS-RG","East US","Running","Windows","Standard_D3_v2","Azure Hybrid Benefit for Windows","10.115.32.103","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""environment_type"":""NONPROD"",""cost_center"":""9097070050"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""request_number"":""SCTASK0693095"",""psl"":""ASG"",""billing_status"":""BILLED"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NONPROD-S4IMP-EUS-RG/providers/Microsoft.Compute/virtualMachines/AZEUSS4IMP003"
"AZEUSS4IMP004","Virtual machine","C-SAP-NONPROD-01","c-sap-nonprod-s4imp-eus-rg","East US","Running","Windows","Standard_DS2_v2","Azure Hybrid Benefit for Windows","10.115.32.106","2","V1"," -","{""application"":""ASG - Robotics Process Automation"",""technical_contact"":""Abdul.Hakim@halliburton.com;Vikas.Maurya@halliburton.com;Gurjeet.Sodhi@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""SCTASK0739320"",""cost_center"":""9097070050"",""billing_status"":""BILLED"",""psl"":""ASG"",""sub_psl"":""ASG - Robotics Process Automation""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/c-sap-nonprod-s4imp-eus-rg/providers/Microsoft.Compute/virtualMachines/AZEUSS4IMP004"
"azeussapmft01","Virtual machine","C-SAP-NONPROD-01","C-SAP-NPROD-RMJMFT-EUS-RG","East US","Running","Windows","Standard_D4s_v3","Azure Hybrid Benefit for Windows","10.115.35.139","2","V1"," -","{""application"":""OPTA-2"",""technical_contact"":""Jimmy.Minnick@halliburton.com"",""environment_type"":""NONPROD"",""request_number"":""MIGRATION"",""cost_center"":""ITAPEAZURECASUPP"",""billing_status"":""BILLED"",""psl"":""Development and Support""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NPROD-RMJMFT-EUS-RG/providers/Microsoft.Compute/virtualMachines/azeussapmft01"
"azeussapmft02","Virtual machine","C-SAP-NONPROD-01","C-SAP-NPROD-RMJMFT-EUS-RG","East US","Running","Windows","Standard_D4s_v3","Azure Hybrid Benefit for Windows","10.115.35.140","2","V1"," -","{""application"":""OPTA-2"",""environment_type"":""NONPROD"",""technical_contact"":""Jimmy.Minnick@halliburton.com"",""request_number"":""MIGRATION"",""cost_center"":""ITAPEAZURECASUPP"",""billing_status"":""BILLED"",""psl"":""IT""}","https://portal.azure.com#resource/subscriptions/a80612a2-33d6-47ff-817a-283e8bc8edd2/resourceGroups/C-SAP-NPROD-RMJMFT-EUS-RG/providers/Microsoft.Compute/virtualMachines/azeussapmft02"
"AZSCUSPRDASG001","Virtual machine","C-SAP-PROD-01","C-SAP-PROD-01-RG","South Central US","Running","Windows","Standard_E4as_v4","Windows client with multi-tenant hosting","10.115.37.4","6","V2"," -","{""application"":""Real Estate Cash Flow"",""environment_type"":""PROD"",""technical_contact"":""Mat.West@Halliburton.com"",""cost_center"":""1002361101"",""request_number"":""SCTASK0914810"",""billing_status"":""BILLED"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/C-SAP-PROD-01-RG/providers/Microsoft.Compute/virtualMachines/AZSCUSPRDASG001"
"azwu1pbspdb01","Virtual machine","C-SAP-PROD-01","RG-WU1-DR-BSP","West US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.114.6.6","2","V2","82sapha-gen2","{""application"":""BSP"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""DR"",""request_number"":""MIGRATION"",""cost_center"":""1002560525"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Vicki.Thomas@Halliburton.com"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""NON-HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-WU1-DR-BSP/providers/Microsoft.Compute/virtualMachines/azwu1pbspdb01"
"azwu1pedidb01","Virtual machine","C-SAP-PROD-01","RG-WU1-DR-EDI","West US","Running","Windows","Standard_E8ds_v4","Azure Hybrid Benefit for Windows","10.114.6.46","6","V1"," -","{""application"":""EDI"",""environment_type"":""PROD"",""technical_contact"":""satyam.ravula@halliburton.com;hal.sdm@accenture.com;Mat.West@Halliburton.com;"",""cost_center"":""1002560514"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""michael.haigh@halliburton.com"",""psl"":""Development and Support"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""WINDOWS 2019"",""business_owner"":""Monique.Clarkson@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""NON-HA"",""release"":""R1W3"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-WU1-DR-EDI/providers/Microsoft.Compute/virtualMachines/azwu1pedidb01"
